,Time,Left_motor,Right_motor
0,1637668230.2511933,1.6331953013343226e-05,1.9170350930075575e-05
1,1637668230.3010871,1.633342042148267e-05,1.9170398465967464e-05
2,1637668230.351139,1.6334153661562434e-05,1.9170422549980026e-05
3,1637668230.4010704,1.6335619204665974e-05,1.9170471334400974e-05
4,1637668230.4511058,1.6336351515877645e-05,1.9170496033393825e-05
5,1637668230.5010972,1.633781519100319e-05,1.9170546053715043e-05
6,1637668230.551203,1.6339277628618643e-05,1.9170596899015235e-05
7,1637668230.6012132,1.634000838726668e-05,1.9170622631931034e-05
8,1637668230.6509721,1.6341468966257766e-05,1.9170674704499513e-05
9,1637668230.7010753,1.6342198791430285e-05,1.917070104956453e-05
10,1637668230.7512636,1.6342928309126536e-05,1.9170727596273807e-05
11,1637668230.8009872,1.6344386412570078e-05,1.917078130608818e-05
12,1637668230.8512886,1.634511500456237e-05,1.9170808466972833e-05
13,1637668230.9012094,1.6346571254904907e-05,1.917086339969787e-05
14,1637668230.951134,1.6347298917168684e-05,1.9170891170400273e-05
15,1637668231.0009756,1.634875331862906e-05,1.917094731423985e-05
16,1637668231.0508761,1.6350206489657015e-05,1.9171004277285242e-05
17,1637668231.1012027,1.6350932612874125e-05,1.9171033056541997e-05
18,1637668231.151054,1.6351658426450033e-05,1.917106203525032e-05
19,1637668231.200977,1.6353109135475163e-05,1.917112060809134e-05
20,1637668231.2509756,1.6353834026733294e-05,1.917115019539617e-05
21,1637668231.3011801,1.6354558610015557e-05,1.9171179980875808e-05
22,1637668231.3513145,1.635600687011074e-05,1.917124015704541e-05
23,1637668231.4011436,1.6356730529493158e-05,1.917127054826273e-05
24,1637668231.4510896,1.63581769358212e-05,1.917133192003151e-05
25,1637668231.500972,1.635889968568116e-05,1.917136290935373e-05
26,1637668231.5509775,1.636034426436006e-05,1.917142546919992e-05
27,1637668231.600969,1.6361787610635892e-05,1.9171488832459005e-05
28,1637668231.6509407,1.6362508824085964e-05,1.9171520816152476e-05
29,1637668231.7009273,1.6363950347098033e-05,1.9171585362409704e-05
30,1637668231.7512403,1.636467065521674e-05,1.9171617932162155e-05
