,Time,Left_motor,Right_motor
0,1637666861.9952507,-0.0,0.0
1,1637666862.0452793,-0.0,0.0
2,1637666862.0955787,-0.0,0.0
3,1637666862.1457615,-0.0,0.0
4,1637666862.1960306,-0.0,0.0
5,1637666862.2458081,-0.0,0.0
6,1637666862.29598,-0.0,0.0
7,1637666862.3459342,-0.0,0.0
8,1637666862.395913,-0.0,0.0
9,1637666862.4456708,-0.0,0.0
10,1637666862.4957361,-0.0,0.0
11,1637666862.545321,-0.0,0.0
12,1637666862.5954018,-0.0,0.0
13,1637666862.6453936,-0.0,0.0
14,1637666862.6953933,-0.0,0.0
15,1637666862.7449036,0.005950928097590805,0.005950928097590805
16,1637666862.7949972,0.029754641577601434,0.01785278465598822
17,1637666862.844916,0.047607433497905735,0.023803713843226434
18,1637666862.8949509,0.005950928097590805,0.07141113862395287
19,1637666862.9456372,0.06546021088957787,0.04760742478072644
20,1637666863.0006034,0.08331299990415574,0.05950928315520287
21,1637666863.0448918,0.17257691591978075,0.16067506045103075
22,1637666863.0951366,0.2618408435583115,0.24398806035518647
23,1637666863.145168,0.42251591563224794,0.565338181257248
24,1637666863.194994,0.535583542585373,0.720062302350998
25,1637666863.2452986,0.755767868757248,0.9580994582176209
26,1637666863.2948995,0.9045411086082459,1.386566255092621
27,1637666863.345218,1.219940278530121,1.4341737699508668
28,1637666863.3949409,1.315155122280121,1.8090822172164918
29,1637666863.4450617,1.5769960355758668,2.100677676200867
30,1637666863.4948938,1.6781618070602418,2.291107363700867
31,1637666863.5449378,1.8209840726852418,2.570800967216492
32,1637666863.5948586,1.9102479887008668,2.612457461357117
33,1637666863.6447556,2.118530459403992,2.142334170341492
34,1637666863.695078,2.207794375419617,2.213745303153992
35,1637666863.7448566,2.493438906669617,2.463684267997742
36,1637666863.7949884,2.368469424247742,2.535095400810242
37,1637666863.844914,2.136383242607117,2.100677676200867
38,1637666863.8952172,2.166137881278992,2.201843447685242
39,1637666863.9449751,2.297058291435242,2.463684267997742
40,1637666863.9948623,2.326812930107117,2.332763857841492
41,1637666864.0448225,2.273254580497742,2.094726748466492
42,1637666864.0950923,2.142334170341492,1.9519044828414918
43,1637666864.1449091,1.9519044828414918,2.011413760185242
44,1637666864.1949728,1.9935609769821168,1.9816591215133668
45,1637666864.2451088,1.8507387113571168,2.005462832450867
46,1637666864.296204,1.7138673734664918,1.5829469633102418
47,1637666864.3448255,1.8150331449508668,1.3508607816696168
48,1637666864.3949075,1.9876100492477418,1.7555238676071168
49,1637666864.4448621,1.9161989164352418,1.8150331449508668
50,1637666864.4948866,1.6305543851852418,1.2913515043258668
51,1637666864.5448825,1.5591432523727418,1.2556459379196168
52,1637666864.594868,1.4996339750289918,1.8269350004196168
53,1637666864.6448963,1.6781618070602418,1.3687135648727418
54,1637666864.6950176,1.7614747953414918,1.3032533597946168
55,1637666864.7451773,1.7257692289352418,1.6246034574508668
56,1637666864.7950215,1.7257692289352418,1.7317201566696168
57,1637666864.845237,1.7852785062789918,1.6722108793258668
58,1637666864.8949935,1.8328859281539918,1.7257692289352418
59,1637666864.9450295,1.8507387113571168,1.6305543851852418
60,1637666864.9950151,2.041168398857117,1.7793275785446168
61,1637666865.0450847,2.035217471122742,1.8328859281539918
62,1637666865.0947425,2.201843447685242,1.9281007719039918
63,1637666865.1453931,2.374420351982117,2.053070254325867
64,1637666865.1950493,2.362518496513367,2.517242617607117
65,1637666865.245454,2.231598086357117,2.570800967216492
66,1637666865.2951891,2.219696230888367,2.076873965263367
67,1637666865.3451502,2.404174990653992,2.082824892997742
68,1637666865.3951046,2.416076846122742,2.517242617607117
69,1637666865.4454753,2.219696230888367,2.541046328544617
70,1637666865.4950488,2.380371279716492,2.154236025810242
71,1637666865.5450718,2.475586123466492,2.243499941825867
72,1637666865.594764,2.255401797294617,2.570800967216492
73,1637666865.6450167,2.136383242607117,2.404174990653992
74,1637666865.6947172,2.249450869560242,2.088775820732117
75,1637666865.7446027,2.410125918388367,2.094726748466492
76,1637666865.794869,2.261352725028992,2.427978701591492
77,1637666865.84477,2.088775820732117,2.404174990653992
78,1637666865.8948686,2.029266543388367,2.273254580497742
79,1637666865.9447958,2.255401797294617,1.9995119047164918
80,1637666865.994751,2.416076846122742,2.154236025810242
81,1637666866.0446534,2.166137881278992,2.541046328544617
82,1637666866.0947554,2.183990664482117,2.326812930107117
83,1637666866.1446247,2.523193545341492,2.475586123466492
84,1637666866.1949506,2.535095400810242,2.779083437919617
85,1637666866.2445655,2.326812930107117,2.332763857841492
86,1637666866.2947874,2.618408389091492,2.796936221122742
87,1637666866.3446116,2.445831484794617,2.439880557060242
88,1637666866.394584,2.535095400810242,2.779083437919617
89,1637666866.444521,2.499389834403992,2.546997256278992
90,1637666866.4948235,2.570800967216492,2.927856631278992
91,1637666866.5446486,2.487487978935242,2.701721377372742
92,1637666866.5947146,2.648163027763367,2.927856631278992
93,1637666866.644652,2.535095400810242,2.862396426200867
94,1637666866.6944644,2.779083437919617,2.790985293388367
95,1637666866.7444851,2.499389834403992,2.844543642997742
96,1637666866.7946758,2.844543642997742,2.648163027763367
97,1637666866.844617,2.481537051200867,2.802887148857117
98,1637666866.8948166,2.749328799247742,2.558899111747742
99,1637666866.9448946,2.433929629325867,2.677917666435242
100,1637666866.9946876,2.779083437919617,2.427978701591492
101,1637666867.044785,2.320862002372742,2.463684267997742
102,1637666867.094985,2.701721377372742,2.529144473075867
103,1637666867.1447408,2.326812930107117,2.546997256278992
104,1637666867.194711,2.576751894950867,2.410125918388367
105,1637666867.2448666,2.398224062919617,2.660064883232117
106,1637666867.2947135,2.386322207450867,2.410125918388367
107,1637666867.3447437,2.505340762138367,2.743377871513367
108,1637666867.3946605,2.374420351982117,2.517242617607117
109,1637666867.444999,2.719574160575867,2.838592715263367
110,1637666867.494858,2.439880557060242,2.606506533622742
111,1637666867.54488,2.737426943778992,2.719574160575867
112,1637666867.5956485,2.838592715263367,2.457733340263367
113,1637666867.6449103,2.719574160575867,2.820739932060242
