,Time,Left_motor,Right_motor
0,1635946313.686301,1.4520265531539918,1.0235597562789918
1,1635946313.8185096,1.0830690336227418,1.3806154203414918
2,1635946313.9505646,1.3627626371383668,1.4996339750289918
3,1635946314.0820355,1.4401246976852418,1.1009218168258668
4,1635946314.2136934,1.0771181058883668,1.3508607816696168
5,1635946314.3460636,1.2794496488571168,1.6186525297164918
6,1635946314.4782574,1.3806154203414918,1.0830690336227418
7,1635946314.6105957,1.1366273832321168,1.1842348051071168
8,1635946314.7425756,1.5531923246383668,1.4639284086227418
9,1635946314.8744266,1.1366273832321168,0.9580995512008668
10,1635946315.0053127,1.2318422269821168,1.5353395414352418
11,1635946315.1055815,1.2199403715133668,1.5531923246383668
12,1635946315.2369514,1.3568117094039918,0.9223939847946168
13,1635946315.3696043,1.4936830472946168,1.5174867582321168
14,1635946315.5009995,1.2080385160446168,0.8212282133102418
15,1635946315.6329029,1.3330079984664918,1.5829469633102418
16,1635946315.764762,1.3270570707321168,0.9045412015914918
17,1635946315.8974721,1.5174867582321168,1.0533143949508668
18,1635946316.0283926,1.4817811918258668,1.6007997465133668
19,1635946316.1610758,1.4103700590133668,0.8390809965133668
20,1635946316.2928796,1.4520265531539918,1.0414125394821168
21,1635946316.4246197,1.4936830472946168,1.3865663480758668
22,1635946316.5574648,1.5174867582321168,1.3211061429977418
23,1635946316.6890023,1.5948488187789918,0.7736207914352418
24,1635946316.8208652,1.7317201566696168,0.8093263578414918
25,1635946316.9531524,1.7674257230758668,1.2615968656539918
26,1635946317.0850601,1.5948488187789918,1.5055849027633668
27,1635946317.2168183,1.5055849027633668,0.7855226469039918
28,1635946317.3487368,1.4163209867477418,0.7795717191696168
29,1635946317.4808273,1.3151552152633668,0.9342958402633668
30,1635946317.6129992,1.3984682035446168,1.4698793363571168
31,1635946317.7451935,1.3211061429977418,1.2258912992477418
32,1635946317.8775883,1.4222719144821168,0.8450319242477418
33,1635946318.0088134,1.5531923246383668,0.9759523344039918
34,1635946318.1406622,1.6960145902633668,1.5650941801071168
35,1635946318.272517,1.7019655179977418,1.0473634672164918
36,1635946318.4045506,1.6186525297164918,0.8628847074508668
37,1635946318.5361915,1.5174867582321168,1.0295106840133668
38,1635946318.6681297,1.4103700590133668,1.6186525297164918
39,1635946318.76825,1.2496950101852418,1.0771181058883668
40,1635946318.8996625,1.3092042875289918,1.6246034574508668
41,1635946318.9996817,1.6127016019821168,1.0295106840133668
42,1635946319.1305697,1.6722108793258668,1.5591432523727418
43,1635946319.2626188,1.6781618070602418,0.9342958402633668
44,1635946319.393601,1.7436220121383668,0.8450319242477418
45,1635946319.5270424,1.6781618070602418,1.5353395414352418
46,1635946319.6587281,1.6127016019821168,0.8926393461227418
47,1635946319.7913432,1.6186525297164918,0.8152772855758668
48,1635946319.9221876,1.6246034574508668,0.9342958402633668
49,1635946320.0222225,1.5115358304977418,0.8926393461227418
50,1635946320.1537428,1.5293886137008668,0.8866884183883668
51,1635946320.286494,1.5650941801071168,1.3508607816696168
52,1635946320.4179995,1.5531923246383668,1.2318422269821168
53,1635946320.5500698,1.5650941801071168,0.8093263578414918
54,1635946320.6823356,1.5591432523727418,1.1068727445602418
55,1635946320.814116,1.5531923246383668,1.5174867582321168
56,1635946320.9464543,1.5650941801071168,0.9402467679977418
57,1635946321.0784101,1.4520265531539918,0.9997560453414918
58,1635946321.209048,1.4341737699508668,1.6007997465133668
59,1635946321.3095288,1.4222719144821168,1.2854005765914918
60,1635946321.4408221,1.3746644926071168,1.4460756254196168
61,1635946321.5732303,1.2854005765914918,0.9164430570602418
62,1635946321.7045045,1.1901857328414918,1.0771181058883668
63,1635946321.805036,1.4103700590133668,0.9283449125289918
64,1635946321.9359248,1.1604310941696168,1.4877321195602418
65,1635946322.0678616,1.2080385160446168,1.0414125394821168
66,1635946322.1998792,1.4758302640914918,1.2199403715133668
67,1635946322.3312395,1.2496950101852418,1.3032533597946168
68,1635946322.4638195,1.2794496488571168,1.2139894437789918
69,1635946322.5967987,1.2973024320602418,1.5055849027633668
70,1635946322.728745,1.1961366605758668,1.5115358304977418
71,1635946322.8599777,1.3984682035446168,1.0890199613571168
72,1635946322.9923882,1.0295106840133668,1.0949708890914918
73,1635946323.1245227,1.4877321195602418,1.7495729398727418
74,1635946323.2564232,1.1663820219039918,1.4282228422164918
75,1635946323.388171,1.2020875883102418,1.0711671781539918
76,1635946323.5195353,1.1187746000289918,1.3687135648727418
77,1635946323.6518893,1.1663820219039918,1.1663820219039918
78,1635946323.783672,1.1961366605758668,1.1128236722946168
79,1635946323.9158611,1.2020875883102418,1.7079164457321168
80,1635946324.0482676,1.4520265531539918,1.2615968656539918
81,1635946324.18005,1.1187746000289918,1.1425783109664918
82,1635946324.3120024,1.4044191312789918,1.4401246976852418
