,Time,Left_motor,Right_motor
0,1637666700.8651373,1.6270702562742878e-05,1.9169139034769245e-05
1,1637666700.9155016,1.627146245383737e-05,1.9169144883257605e-05
2,1637666700.965484,1.6272222057051033e-05,1.9169150930059553e-05
3,1637666701.0158339,1.6273740242711554e-05,1.916916374816724e-05
4,1637666701.065127,1.6275257146841637e-05,1.9169177456784814e-05
5,1637666701.1154394,1.6276015115057607e-05,1.916918465644235e-05
6,1637666701.1656551,1.6277530080405223e-05,1.916919972463904e-05
7,1637666701.2156894,1.6278287071486153e-05,1.916920760156038e-05
8,1637666701.265212,1.627904375481326e-05,1.9169215699860187e-05
9,1637666701.315243,1.628055613275836e-05,1.9169232571197847e-05
10,1637666701.365087,1.6282067225981134e-05,1.9169250339567956e-05
11,1637666701.415361,1.6282822297625232e-05,1.9169259558582397e-05
12,1637666701.4652257,1.6283577039977182e-05,1.9169269003749267e-05
13,1637666701.515196,1.6285085557232737e-05,1.916928856318667e-05
14,1637666701.5652068,1.6285839344154507e-05,1.9169298673044066e-05
15,1637666701.615186,1.6287345939364206e-05,1.9169319571049614e-05
16,1637666701.6651866,1.6288098751121582e-05,1.916933035547852e-05
17,1637666701.7150612,1.6289603425867494e-05,1.9169352583087163e-05
18,1637666701.7651763,1.6290355280584867e-05,1.9169364029070213e-05
19,1637666701.815221,0.21664526578419446,0.21634338984690846
20,1637666701.86525,0.2173054178755809,0.21736842312157154
21,1637666701.9152534,0.4339886868129571,0.4334486093492994
22,1637666701.965244,0.6457563885083182,0.6483146382863555
23,1637666702.0153997,0.8594793708065545,0.8617574623444187
24,1637666702.0651531,0.8693936328817753,0.869668026555654
25,1637666702.1154637,1.0709706851697247,1.0728742716383213
26,1637666702.165811,1.0869917309204735,1.0858500902401527
27,1637666702.2153406,1.3049291183926162,1.303578813999891
28,1637666702.265336,1.4995801189759563,1.5003042983677715
29,1637666702.3150284,1.5215287333765541,1.5220053283369577
30,1637666702.3651586,1.7157342865852108,1.715204933639903
31,1637666702.4152026,1.738926660616635,1.7393867804403027
32,1637666702.4659169,1.7390739501619292,1.738992309483587
33,1637666702.515325,1.7391114242277466,1.7391175581752798
34,1637666702.5651858,1.7391289885834926,1.7391373941067163
35,1637666702.6150594,1.7391572985166426,1.7391562969307524
36,1637666702.665756,1.7391646557163534,1.7391615093213662
37,1637666702.7152495,1.7391710611284583,1.7391661439064523
38,1637666702.7651615,1.7391714954132176,1.7391665051073082
39,1637666702.8151743,1.739170768828839,1.7391660522019012
40,1637666702.8651426,1.7391672744802105,1.7391637219942793
41,1637666702.9151077,1.7391650237580432,1.7391622122805004
42,1637666702.9653535,1.7391603500528614,1.7391590955417349
43,1637666703.0151284,1.739158125947102,1.7391576289966995
44,1637666703.0651054,1.7391541712689853,1.7391550671002842
45,1637666703.115089,1.7391509998978272,1.7391530842205196
46,1637666703.165283,1.7391497096761783,1.739152309093778
47,1637666703.2153502,1.7391476648162492,1.7391511478643429
48,1637666703.2650542,1.739146878819012,1.7391507377757538
49,1637666703.3150856,1.7391462278507726,1.739150424210018
50,1637666703.3654723,1.7391452646966088,1.739150036365281
51,1637666703.422002,1.7391449218468389,1.7391499387913842
52,1637666703.4652586,1.7391444470727753,1.7391498855537124
53,1637666703.5160553,1.7391442929623957,1.739149912823574
54,1637666703.5652313,1.739144181993121,1.739149966414589
55,1637666703.6152925,1.7391440602881612,1.7391501295925091
56,1637666703.6652021,1.7391440348719538,1.7391503375100719
57,1637666703.7152195,1.7391440478116216,1.7391504496694412
58,1637666703.7649612,1.7391441105859722,1.739150678152313
59,1637666703.814874,1.9619986708015453,1.9606449942899173
